,SNID,time,flux,fluxerr,object_index,band_index,norm_factor
93,4127990,2.8,0.3845738684885795,0.05442411709874054,19,0,1787.7986556223086
94,8245886,0.2,0.8355557265836385,0.19638874462866313,20,1,379.8597439959156
95,8245886,0.9000000000000001,0.5503050371477112,0.14219148661616962,20,1,379.8597439959156
96,8245886,0.0,1.0,0.2123393807925475,20,0,379.8597439959156
97,8245886,2.2,0.6971766466308226,0.1742971064464341,20,0,379.8597439959156
98,7553799,-0.9000000000000001,0.6626922663632511,0.02771825075986027,21,1,6149.941218341416
99,7553799,0.7,0.20447571356830763,0.020687500193023782,21,1,6149.941218341416
100,7553799,0.0,1.0,0.024706193452430122,21,0,6149.941218341416
101,7553799,2.0,0.42688309407179054,0.02003350981650422,21,0,6149.941218341416
102,7553799,3.8999999999999995,0.18380783285180438,0.017465939103325567,21,0,6149.941218341416
103,7553799,4.8,0.13277507565272995,0.01641774591945089,21,0,6149.941218341416
104,2455231,-2.5000000000000004,1.1333954862817637,0.1604692267685788,22,1,694.0809226288375
105,2455231,-1.9000000000000004,0.9898448444993205,0.15385931166396324,22,1,694.0809226288375
106,2455231,-0.8000000000000003,0.33427542142617334,0.08443839489940753,22,1,694.0809226288375
107,2455231,0.0,1.0,0.1405056458368318,22,0,694.0809226288375
108,2455231,0.09999999999999964,0.9486277814511794,0.13863701445471208,22,0,694.0809226288375
109,7378157,0.7000000000000002,0.5943665011138767,0.15890239636013045,23,1,299.24550456743674
110,7378157,0.0,1.0,0.24092609449355684,23,0,299.24550456743674
111,7378157,1.5,0.9588098724398791,0.23399891436360684,23,0,299.24550456743674
112,6998779,-1.9,0.9628611855566416,0.13137979156442722,24,1,865.7875557709431
113,6998779,-1.2000000000000002,0.4910025249773783,0.10054027380382145,24,1,865.7875557709431
114,6998779,-1.1,0.44644278695512457,0.0958167727839174,24,1,865.7875557709431
115,6998779,0.0,1.0,0.11849792087879174,24,0,865.7875557709431
116,6998779,2.8,0.3732132910845102,0.08731093610658028,24,0,865.7875557709431
117,6998779,2.8999999999999995,0.36269302972530026,0.0860839065081274,24,0,865.7875557709431
118,6998779,3.0999999999999996,0.3434607168238053,0.08290961029419966,24,0,865.7875557709431
119,4987534,-0.7999999999999998,0.2876109965060189,0.07125716387622985,25,1,880.324091174901
120,4987534,0.0,0.2444986111405025,0.06277875205188928,25,1,880.324091174901
121,4987534,0.0,1.0,0.11703229388795376,25,0,880.324091174901
122,4987534,0.10000000000000009,0.9771658952323421,0.1163467610018456,25,0,880.324091174901
123,4987534,1.1,0.7341516640529132,0.10875248998693422,25,0,880.324091174901
124,4987534,4.300000000000001,0.18901894157556265,0.05378206198636692,25,0,880.324091174901
125,6329789,0.9,0.5379053585798347,0.04334743965914177,26,1,3220.7727674108005
126,6329789,3.2,0.07881108700224268,0.019514800694994602,26,1,3220.7727674108005
127,6329789,0.0,1.0,0.03906448627183807,26,0,3220.7727674108005
128,6329789,1.2000000000000002,0.8789818174463372,0.03861345420143615,26,0,3220.7727674108005
129,6329789,5.0,0.18976663755766754,0.029243734321944437,26,0,3220.7727674108005
130,6329789,6.4,0.13360174839758074,0.026144226835912696,26,0,3220.7727674108005
131,2632331,-0.9000000000000002,0.659988083341968,0.1489762291139927,27,1,526.1417740128504
132,2632331,0.0,1.0,0.17012607944891386,27,0,526.1417740128504
133,2632331,1.7999999999999998,0.4857054234324861,0.12271562266483325,27,0,526.1417740128504
134,2739634,0.9000000000000001,0.2124065977087941,0.044449725638398094,28,1,1916.2725261894755
135,2739634,-0.19999999999999996,0.9795199517324369,0.0602581168959565,28,0,1916.2725261894755
136,2739634,0.0,1.0,0.06027330629086855,28,0,1916.2725261894755
137,2739634,1.5,0.31470317395196035,0.04894797757183773,28,0,1916.2725261894755
138,2739634,1.9000000000000004,0.2483714536308519,0.045258912181974996,28,0,1916.2725261894755
139,8020222,0.20000000000000018,0.3261854346315151,0.08386155734145367,29,1,655.9208049534463
140,8020222,0.0,1.0,0.14655215536388022,29,0,655.9208049534463
141,8020222,2.1,0.2511296673230274,0.07164357279342747,29,0,655.9208049534463
142,350842,-0.1,1.2523853334677042,0.179256720109987,30,1,618.6941157159374
143,350842,0.0,1.0,0.15279974650878658,30,0,618.6941157159374
144,9361626,-1.1,1.4373014127015282,0.21886178252500404,31,1,493.02064994465456
145,9361626,0.0,1.0,0.17751580667015868,31,0,493.02064994465456
146,9361626,0.5999999999999999,0.602037153028712,0.14541100310275715,31,0,493.02064994465456
147,9361626,0.8,0.5122393853999982,0.1298697967054739,31,0,493.02064994465456
148,7850042,-2.1,4.809823732134762,0.6852059515674159,32,1,162.15852980897304
149,7850042,-1.9000000000000001,3.5733820502633784,0.6176959478408814,32,1,162.15852980897304
150,7850042,0.0,1.0,0.28645021975278195,32,0,162.15852980897304
151,2386211,-1.2000000000000002,0.8235518761951615,0.0701860286268103,33,1,1956.9963789369783
152,2386211,0.0,1.0,0.05900837729534966,33,0,1956.9963789369783
153,2386211,0.10000000000000009,0.9707404233881375,0.05901583106743927,33,0,1956.9963789369783
154,2386211,1.9999999999999996,0.32765471526408046,0.04881270461378008,33,0,1956.9963789369783
155,5045675,-0.10000000000000009,0.6051950318597162,0.034560049994697736,34,1,4487.706606620866
156,5045675,0.6999999999999997,0.3172744161473748,0.02956270445533945,34,1,4487.706606620866
157,5045675,1.7999999999999998,0.11215160731644848,0.021003177023859638,34,1,4487.706606620866
158,5045675,0.0,1.0,0.030663194970166972,34,0,4487.706606620866
159,5045675,3.6999999999999997,0.1658819664231843,0.02206522795562644,34,0,4487.706606620866
160,5045675,3.9999999999999996,0.14037881587756298,0.02117853292591971,34,0,4487.706606620866
161,6561877,-0.19999999999999996,0.8494933845469508,0.19671144670477347,35,1,386.37611914394364
162,6561877,-1.2000000000000002,0.4206605915810405,0.12042618344505146,35,0,386.37611914394364
163,6561877,0.0,1.0,0.21006776533056412,35,0,386.37611914394364
164,6561877,1.6000000000000003,0.9339634759878193,0.20471710843531546,35,0,386.37611914394364
165,6561877,2.6999999999999993,0.5375541188979345,0.14409656290392503,35,0,386.37611914394364
166,2240460,0.09999999999999998,1.169191708707141,0.041000276367166195,36,1,4308.082974389973
167,2240460,0.8000000000000002,0.4811043200091751,0.0335537644073009,36,1,4308.082974389973
168,2240460,1.0,0.38836462357258006,0.03216563280047985,36,1,4308.082974389973
169,2240460,-0.30000000000000004,0.9985642251197925,0.03168857415356547,36,0,4308.082974389973
170,2240460,-0.09999999999999998,0.9995211791404428,0.031694694437183826,36,0,4308.082974389973
171,2240460,0.0,1.0,0.03169774806686177,36,0,4308.082974389973
172,2240460,0.9000000000000002,0.8021605051816033,0.02990524131586552,36,0,4308.082974389973
173,9371074,0.7000000000000002,0.19805787587207863,0.008540675801848495,37,1,19765.647413231873
174,9371074,2.8000000000000003,0.02356760427165107,0.004602431194942551,37,1,19765.647413231873
175,9371074,3.5999999999999996,0.011387665268019122,0.00289569595743486,37,1,19765.647413231873
176,9371074,3.7,0.010401698802811917,0.002697242828749602,37,1,19765.647413231873
177,9371074,0.0,1.0,0.014026892290098627,37,0,19765.647413231873
178,9371074,4.9,0.08579516474239288,0.005801950437144384,37,0,19765.647413231873
179,9371074,5.0,0.0832146192773268,0.0057803058569050126,37,0,19765.647413231873
180,2036910,-1.3,0.6910988529853994,0.04339704613938999,38,1,3479.6476896422764
181,2036910,-1.3,0.6910988529853994,0.04339704613938999,38,1,3479.6476896422764
182,2036910,-1.0,0.7847343948516196,0.035600121744415035,38,0,3479.6476896422764
183,2036910,-0.40000000000000013,0.9573689429859494,0.036580961666752815,38,0,3479.6476896422764
184,2036910,0.0,1.0,0.03710650773996527,38,0,3479.6476896422764
185,2036910,1.8,0.5527290776168511,0.033193061593347145,38,0,3479.6476896422764
186,1282793,0.9000000000000002,0.4130707970521239,0.1036484860984994,39,1,578.943896011681
187,1282793,-0.30000000000000004,0.986424833395699,0.15917118766435348,39,0,578.943896011681
188,1282793,0.0,1.0,0.15990021768600396,39,0,578.943896011681
189,3006353,-1.3000000000000003,0.4877205433144484,0.024552426357717306,40,1,6435.57097728108
190,3006353,-0.3999999999999999,0.19616953984166752,0.019792922041579626,40,1,6435.57097728108
191,3006353,-0.3999999999999999,0.19616953984166752,0.019792922041579626,40,1,6435.57097728108
192,3006353,0.8999999999999995,0.057806694377281,0.012635730557103987,40,1,6435.57097728108
193,3006353,0.0,1.0,0.024005310735571588,40,0,6435.57097728108
194,3006353,0.0,1.0,0.024005310735571588,40,0,6435.57097728108
195,3006353,3.5999999999999996,0.22775315330070728,0.017399443530413786,40,0,6435.57097728108
196,261607,-1.1000000000000003,0.6356369927258958,0.1595901843380835,41,1,375.2166858359214
197,261607,-0.9000000000000002,0.7181450402838397,0.178614339165862,41,0,375.2166858359214
198,261607,0.0,1.0,0.2139818582829333,41,0,375.2166858359214
199,7119173,-0.5,1.2600529347065035,0.06298026583652991,42,1,2510.4152273127042
200,7119173,0.0,1.0,0.04870942203283017,42,0,2510.4152273127042
201,7119173,4.2,0.15060240726010196,0.03207356789991056,42,0,2510.4152273127042
202,7119173,4.3,0.14656321672530362,0.031745490446816294,42,0,2510.4152273127042
203,9295478,0.9000000000000002,0.30901101177415585,0.029175088193803184,43,1,4519.731592243438
204,9295478,0.0,1.0,0.03048310345991762,43,0,4519.731592243438
205,9295478,4.8999999999999995,0.09946733703836284,0.01888273436859805,43,0,4519.731592243438
206,9295478,5.1,0.0926398972408319,0.018466406841348457,43,0,4519.731592243438
207,727992,-2.8,3.5001174959068324,0.41805895169819585,44,1,290.3802578478037
208,727992,-2.7,3.033923584774236,0.3995866217963149,44,1,290.3802578478037
209,727992,0.0,1.0,0.24316058229705964,44,0,290.3802578478037
210,727992,0.9999999999999996,0.6666979289860255,0.18219787264810455,44,0,290.3802578478037
211,2027291,1.4000000000000004,0.10041625730981651,0.021962327062508596,45,1,3700.233952012477
212,2027291,0.0,1.0,0.03554981951277415,45,0,3700.233952012477
213,2027291,0.10000000000000009,0.9124792246618626,0.03455510020539028,45,0,3700.233952012477
214,2027291,1.1,0.3876011889614399,0.03011783588867863,45,0,3700.233952012477
215,4646696,-3.1,8.864174426276287,0.5964195990493674,46,1,246.44912560460307
216,4646696,0.0,1.0,0.25534877470799344,46,0,246.44912560460307
217,4646696,0.0,1.0,0.25534877470799344,46,0,246.44912560460307
218,2367135,-1.8,0.7771175628637506,0.038344537582670986,47,1,4152.281626985227
219,2367135,-0.7,0.5339355304282858,0.03555703471229886,47,1,4152.281626985227
220,2367135,0.30000000000000027,0.19601367012729137,0.027148361564644292,47,1,4152.281626985227
221,2367135,0.0,1.0,0.03263064784717996,47,0,4152.281626985227
222,2367135,2.1,0.23068180583097775,0.025283314598894314,47,0,4152.281626985227
223,2367135,2.9999999999999996,0.1289273670240311,0.02169491222521877,47,0,4152.281626985227
224,2367135,3.9,0.0785360590277726,0.01827672284265476,47,0,4152.281626985227
225,9674345,-2.0000000000000004,0.8078620722850449,0.20960957089613125,48,1,253.78814462087524
226,9674345,0.0,1.0,0.25316843572946673,48,0,253.78814462087524
227,2172768,-0.40000000000000013,0.34048588832524546,0.08444109976045823,49,1,740.32103747513
228,2172768,0.0,1.0,0.13360940864269852,49,0,740.32103747513
229,2172768,0.5999999999999999,0.5930850098639991,0.11446092794355141,49,0,740.32103747513
230,8725519,-0.20000000000000004,1.248423070445675,0.09003182588007617,50,1,1583.4895207732138
231,8725519,0.19999999999999996,0.7337448692139893,0.07921541461973991,50,1,1583.4895207732138
232,8725519,0.7,0.37297380131841545,0.06374537010805884,50,1,1583.4895207732138
233,8725519,0.0,1.0,0.0717473268435655,50,0,1583.4895207732138
234,2618549,-0.20000000000000004,0.852761545733025,0.05163820945523705,51,1,2958.4061957598815
235,2618549,1.0000000000000002,0.08493799119240383,0.021079521892919336,51,1,2958.4061957598815
236,2618549,0.0,1.0,0.042179050846596684,51,0,2958.4061957598815
237,2618549,1.7,0.12655228123026332,0.027117032948318763,51,0,2958.4061957598815
238,4676387,1.0000000000000002,0.2852885252615453,0.03570738879517944,52,1,3332.797398340136
239,4676387,0.0,1.0,0.03819855855298529,52,0,3332.797398340136
240,4676387,2.8,0.22202747781423252,0.029676136282167136,52,0,3332.797398340136
241,4676387,4.9,0.10387860733886332,0.023344496323869573,52,0,3332.797398340136
242,3642294,-1.1,1.1361640688890897,0.11730088922592569,53,1,1080.430399985102
243,3642294,0.0,1.0,0.09900308345058784,53,0,1080.430399985102
244,3642294,0.7,0.7635579566704104,0.09372569155100227,53,0,1080.430399985102
245,3642294,0.8,0.7237741956350447,0.09246553326708165,53,0,1080.430399985102
246,8164063,-2.7999999999999994,0.6447736367083642,0.17211487648367874,54,1,277.89239799785287
247,8164063,-1.6999999999999993,0.8433768924115965,0.2125657624959368,54,1,277.89239799785287
248,8164063,-0.6999999999999993,0.6787498184019982,0.17925061072017726,54,1,277.89239799785287
249,8164063,0.0,1.0,0.2464267017498755,54,0,277.89239799785287
250,8164063,0.10000000000000053,0.9898897817906824,0.24468267381248193,54,0,277.89239799785287
251,9632569,-1.1,1.0281045166250995,0.14238812811074025,55,1,791.7159404915657
252,9632569,-0.10000000000000009,0.45971385827707906,0.10152981546289165,55,1,791.7159404915657
253,9632569,-2.2,0.4556632846342853,0.09989540206874659,55,0,791.7159404915657
254,9632569,0.0,1.0,0.12643266477674187,55,0,791.7159404915657
255,9632569,1.7999999999999994,0.25691926222364664,0.06926820342464189,55,0,791.7159404915657
256,2404688,0.9,0.06301731021814043,0.016015740899216764,56,1,3580.50906507022
257,2404688,0.0,1.0,0.03638283226222627,56,0,3580.50906507022
258,2404688,0.1,0.9545366602991741,0.03585359104694661,56,0,3580.50906507022
259,2404688,2.3000000000000003,0.19520184237247415,0.027281888035216837,56,0,3580.50906507022
260,2359775,-0.7000000000000001,0.8511443928953549,0.1533578800377691,57,1,633.7978333658812
261,2359775,0.0,1.0,0.15022079234777827,57,0,633.7978333658812
262,2359775,2.3000000000000003,0.30895130022670814,0.08417008679813982,57,0,633.7978333658812
263,9659090,-0.7999999999999998,0.7118920959216763,0.06678235305716924,58,1,1980.4537617780823
264,9659090,1.3000000000000003,0.19566729785623174,0.04194303040098657,58,1,1980.4537617780823
265,9659090,0.0,1.0,0.058291658884257386,58,0,1980.4537617780823
266,9659090,3.4000000000000004,0.263868565094691,0.045082601982646804,58,0,1980.4537617780823
267,9659090,3.5,0.2508299664656528,0.044273360105219775,58,0,1980.4537617780823
268,3471158,0.0,0.6260809860962865,0.14530299311164332,59,1,521.6264354579213
269,3471158,0.0,1.0,0.17104767729514764,59,0,521.6264354579213
270,5411407,-1.9000000000000004,3.362643076808056,0.050710188948256386,60,1,8059.316791125078
271,5411407,0.8999999999999999,0.1988143958206152,0.01701814813023377,60,1,8059.316791125078
272,5411407,2.9,0.04739149099912721,0.010229842550727864,60,1,8059.316791125078
273,5411407,3.7999999999999994,0.02487042177749237,0.006484153536699888,60,1,8059.316791125078
274,5411407,0.0,1.0,0.02061981045396799,60,0,8059.316791125078
275,5411407,0.7000000000000002,0.717222032645174,0.01840616470841309,60,0,8059.316791125078
276,5411407,0.8999999999999999,0.6597893130643055,0.017782453871726327,60,0,8059.316791125078
277,5411407,3.1999999999999997,0.28893216308303354,0.014937635757830036,60,0,8059.316791125078
278,3025606,-0.40000000000000013,0.57906920813032,0.04993063904424678,61,1,2740.117435565161
279,3025606,-0.09999999999999987,0.4240343139066408,0.045778098611943874,61,1,2740.117435565161
280,3025606,0.0,1.0,0.04522743472216331,61,0,2740.117435565161
281,3025606,1.0000000000000002,0.6236499767227733,0.04188653225298705,61,0,2740.117435565161
282,3025606,1.7,0.4358315439684835,0.039306920596644174,61,0,2740.117435565161
283,6905094,0.7,0.2020817435104118,0.04357344525801434,62,1,1894.340193485898
284,6905094,0.0,1.0,0.06096573289149897,62,0,1894.340193485898
285,6905094,0.8,0.5265581823693376,0.05583335421755607,62,0,1894.340193485898
286,6905094,4.0,0.13481458600245427,0.034067979729985286,62,0,1894.340193485898
287,5097572,-0.09999999999999998,0.9635938791327634,0.15193731315330886,63,1,697.5490011544316
288,5097572,0.0,1.0,0.1399727041233039,63,0,697.5490011544316
289,5097572,0.7000000000000002,0.9840131882762779,0.1394306566181004,63,0,697.5490011544316
290,5097572,4.0,0.22807140705066464,0.06565474585572964,63,0,697.5490011544316
291,7692175,-1.2000000000000002,0.7486464368390849,0.03309556497425624,64,1,5055.738053478749
292,7692175,0.8999999999999999,0.38262795845227543,0.028126160170174337,64,1,5055.738053478749
293,7692175,2.099999999999999,0.17781164639433186,0.023110699699457598,64,1,5055.738053478749
294,7692175,-1.3000000000000003,0.6001467597921815,0.02470994913268008,64,0,5055.738053478749
295,7692175,-1.2000000000000002,0.6809459226255856,0.02545170448658834,64,0,5055.738053478749
296,7692175,0.0,1.0,0.02773090566971357,64,0,5055.738053478749
297,7692175,4.699999999999999,0.20511822565135593,0.02104767323588663,64,0,5055.738053478749
298,8177617,-1.6999999999999993,0.6313169464442778,0.07099477383501356,65,1,1746.4795766099544
299,8177617,0.0,1.0,0.06585418320458337,65,0,1746.4795766099544
300,8177617,0.9000000000000004,0.7267155795703046,0.0618114194371398,65,0,1746.4795766099544
301,8177617,1.1000000000000005,0.6787120702389163,0.06165743687655651,65,0,1746.4795766099544
302,8177617,1.3000000000000007,0.6351990199317286,0.06140915024643352,65,0,1746.4795766099544
303,8226871,1.6999999999999997,0.13866798511194817,0.0363876824380449,66,1,1402.0598105267718
304,8226871,-1.9000000000000004,0.37117740248354725,0.06358147195106936,66,0,1402.0598105267718
305,8226871,-1.8000000000000003,0.4063405530312175,0.06567222467900581,66,0,1402.0598105267718
306,8226871,0.0,1.0,0.07906711580259881,66,0,1402.0598105267718
307,8226871,2.9,0.2883840927633541,0.05883071285727458,66,0,1402.0598105267718
308,1891677,-1.7000000000000002,0.8975700817709086,0.10151842309830844,67,1,1219.1575941737221
309,1891677,-1.0000000000000004,0.4366918604441146,0.0792707985160204,67,1,1219.1575941737221
310,1891677,0.0,1.0,0.08836988885688499,67,0,1219.1575941737221
311,1891677,1.4999999999999996,0.550932491488906,0.07934229394608928,67,0,1219.1575941737221
312,1891677,3.4999999999999996,0.3045507094873648,0.0655956396528076,67,0,1219.1575941737221
313,9991828,0.20000000000000018,0.39472193275394674,0.10617148830889886,68,1,437.5500843762965
314,9991828,0.0,1.0,0.19345657018658585,68,0,437.5500843762965
315,675054,-3.099999999999999,0.6150407541181441,0.14689364185412285,69,1,483.46749534636274
316,675054,-2.099999999999999,0.7571261444124694,0.16451337016427156,69,0,483.46749534636274
317,675054,0.0,1.0,0.18012901732483416,69,0,483.46749534636274
318,2110581,-1.1,0.5850098787368649,0.08531043612768767,70,1,1290.060688481209
319,2110581,0.0,1.0,0.0840749485316205,70,0,1290.060688481209
320,2110581,0.20000000000000018,0.9240689373466072,0.08348507305790691,70,0,1290.060688481209
321,2110581,2.8,0.2436510815261026,0.05781188283428908,70,0,1290.060688481209
322,2110581,2.8,0.2436510815261026,0.05781188283428908,70,0,1290.060688481209
323,2254485,-1.6,1.6382497000572973,0.16959349628695247,71,1,746.8776369351268
324,2254485,0.30000000000000027,0.22582564895778295,0.061039150353001954,71,1,746.8776369351268
325,2254485,0.0,1.0,0.13266659441752848,71,0,746.8776369351268
326,2254485,1.9999999999999996,0.3749050497282902,0.09217532826775386,71,0,746.8776369351268
327,8610831,-0.9000000000000001,1.1783489437690704,0.29765938811270887,72,1,196.87675888967038
328,8610831,0.0,1.0,0.27203535778547305,72,0,196.87675888967038
329,2397493,-2.3000000000000003,0.4333664643139654,0.05132437556054202,73,1,2373.0365786736497
330,2397493,-2.0000000000000004,0.49625394764694103,0.05300240838694176,73,1,2373.0365786736497
331,2397493,-1.3000000000000003,0.7251660239367549,0.05875130738240664,73,1,2373.0365786736497
332,2397493,0.0,1.0,0.05094760207933161,73,0,2373.0365786736497
333,2397493,1.6999999999999993,0.5068783850489798,0.04539394900831771,73,0,2373.0365786736497
334,2397493,2.8999999999999995,0.2614401857121049,0.039870701328282056,73,0,2373.0365786736497
